DATE,ADMIN1,ADMIN2,MARKET,LATITUDE,LONGITUDE,COMMODITY,PRICETYPE,PRICE
2/15/2023,Region VI,Aklan,Aklan,11.71,122.37,"Rice (regular, milled)",Retail,37.77
2/15/2023,Region VI,Antique,Antique,10.76,121.94,"Rice (regular, milled)",Retail,36.22
2/15/2023,Region VI,Guimaras,Guimaras,10.67,122.59,"Rice (regular, milled)",Retail,39.5
2/15/2023,Region VI,Negros Occidental,Negros Occidental,10.67,122.95,"Rice (regular, milled)",Retail,43.83
2/15/2023,Region VII,Bohol,Bohol,9.66,123.87,"Rice (regular, milled)",Retail,42.14
2/15/2023,Region VII,Bohol,Bohol,9.66,123.87,Rice (special),Retail,48.14
2/15/2023,Region VII,Bohol,Bohol,9.66,123.87,Rice (well milled),Retail,45.61
2/15/2023,Region VII,Cebu,Cebu,10.29,123.9,"Rice (regular, milled)",Retail,44.15
2/15/2023,Region VII,Siquijor,Siquijor,9.21,123.51,"Rice (regular, milled)",Retail,41.07
2/15/2023,Region VIII,Biliran,Biliran,11.56,124.39,"Rice (regular, milled)",Retail,42.19
2/15/2023,Region VIII,Eastern Samar,Eastern Samar,11.61,125.43,"Rice (regular, milled)",Retail,36.64
2/15/2023,Region VIII,Leyte,Leyte,11.25,125,"Rice (regular, milled)",Retail,42.34
2/15/2023,Region VIII,Northern Samar,Northern Samar,12.5,124.64,"Rice (regular, milled)",Retail,37.13
2/15/2023,Region VIII,Samar,Samar,11.77,124.88,"Rice (regular, milled)",Retail,39.06
2/15/2023,Region VIII,Southern Leyte,Southern Leyte,10.13,124.83,"Rice (regular, milled)",Retail,44.03
2/15/2023,Region X,Bukidnon,Bukidnon,8.15,125.13,"Rice (regular, milled)",Retail,40.17
2/15/2023,Region X,Camiguin,Camiguin,9.25,124.72,"Rice (regular, milled)",Retail,41.56
2/15/2023,Region X,Lanao del Norte,Lanao del Norte,8.04,123.8,"Rice (regular, milled)",Retail,39.63
2/15/2023,Region X,Misamis Occidental,Misamis Occidental,8.48,123.81,Rice (special),Retail,50.79
2/15/2023,Region XI,Compostela Valley,Davao de Oro,7.6,125.97,"Rice (regular, milled)",Retail,37.98
2/15/2023,Region XI,Davao Oriental,Davao Oriental,6.96,126.21,Rice (well milled),Retail,41.69
2/15/2023,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,"Rice (regular, milled)",Retail,39.13
2/15/2023,Region XI,Davao del Sur,Davao City,7.18,125.44,"Rice (regular, milled)",Retail,39.58
2/15/2023,Region XI,Davao del Sur,Davao Occidental,6.41,125.61,"Rice (regular, milled)",Retail,38.5
2/15/2023,Region XI,Davao del Sur,Davao del Sur,6.75,125.36,"Rice (regular, milled)",Retail,39.25
2/15/2023,Region XII,Sarangani,Sarangani,6.1,125.29,"Rice (regular, milled)",Retail,38.08
2/15/2023,Region XII,Sultan Kudarat,Sultan Kudarat,6.63,124.6,"Rice (regular, milled)",Retail,37.63
2/15/2023,Region XIII,Agusan del Norte,Agusan del Norte,9.12,125.55,"Rice (regular, milled)",Retail,35.79
2/15/2023,Region XIII,Agusan del Sur,Agusan del Sur,8.61,125.91,"Rice (regular, milled)",Retail,38.36
2/15/2023,Region XIII,Dinagat Islands,Dinagat Islands,10.01,125.57,"Rice (regular, milled)",Retail,42.44
2/15/2023,Region XIII,Surigao del Norte,Surigao del Norte,9.79,125.5,"Rice (regular, milled)",Retail,37.98
3/15/2023,Autonomous region in Muslim Mindanao,Basilan,Basilan,6.66,122.14,"Rice (regular, milled)",Retail,47.67
3/15/2023,Autonomous region in Muslim Mindanao,Lanao del Sur,Lanao del Sur,8,124.28,"Rice (regular, milled)",Retail,47.44
3/15/2023,Autonomous region in Muslim Mindanao,Lanao del Sur,Lanao del Sur,8,124.28,Rice (well milled),Retail,52.31
3/15/2023,Autonomous region in Muslim Mindanao,Maguindanao,Maguindanao,6.72,124.79,"Rice (regular, milled)",Retail,47.99
3/15/2023,Cordillera Administrative region,Apayao,Apayao,18.01,121.19,"Rice (regular, milled)",Retail,34.41
3/15/2023,Cordillera Administrative region,Benguet,Benguet,16.45,120.59,"Rice (regular, milled)",Retail,40.04
3/15/2023,Cordillera Administrative region,Kalinga,Kalinga,17.47,121.47,"Rice (regular, milled)",Retail,42.13
3/15/2023,Cordillera Administrative region,Mountain Province,Mountain Province,17.09,120.98,"Rice (regular, milled)",Retail,47.38
3/15/2023,Cordillera Administrative region,Mountain Province,Mountain Province,17.09,120.98,Rice (special),Retail,54.67
3/15/2023,Cordillera Administrative region,Mountain Province,Mountain Province,17.09,120.98,Rice (well milled),Retail,52.75
3/15/2023,National Capital region,Metropolitan Manila,Metro Manila,14.6,120.98,"Rice (regular, milled)",Retail,39.43
3/15/2023,Region I,Ilocos Norte,Ilocos Norte,18.19,120.6,"Rice (regular, milled)",Retail,36.94
3/15/2023,Region I,Ilocos Sur,Ilocos Sur,17.57,120.38,"Rice (regular, milled)",Retail,37.48
3/15/2023,Region I,La Union,La Union (Ilocos Region),16.62,120.31,"Rice (regular, milled)",Retail,36.5
3/15/2023,Region I,Pangasinan,Pangasinan,16.02,120.23,"Rice (regular, milled)",Retail,38.5
3/15/2023,Region II,Cagayan,Cagayan,17.63,121.73,"Rice (regular, milled)",Retail,38.69
3/15/2023,Region II,Isabela,Isabela,17.13,121.87,"Rice (regular, milled)",Retail,35.67
3/15/2023,Region II,Nueva Vizcaya,Nueva Vizcaya,16.49,121.15,"Rice (regular, milled)",Retail,36.5
3/15/2023,Region II,Nueva Vizcaya,Nueva Vizcaya,16.49,121.15,Rice (well milled),Retail,38.63
3/15/2023,Region II,Quirino,Quirino,16.52,121.52,"Rice (regular, milled)",Retail,36.56
3/15/2023,Region III,Aurora,Aurora,15.75,121.56,"Rice (regular, milled)",Retail,37.41
3/15/2023,Region III,Aurora,Aurora,15.75,121.56,Rice (well milled),Retail,41.5
3/15/2023,Region III,Bataan,Bataan,14.67,120.53,"Rice (regular, milled)",Retail,37.41
3/15/2023,Region III,Nueva Ecija,Nueva Ecija,15.55,121.09,"Rice (regular, milled)",Retail,36.5
3/15/2023,Region III,Tarlac,Tarlac,15.49,120.59,"Rice (regular, milled)",Retail,37.38
3/15/2023,Region III,Zambales,Zambales,15.34,119.97,"Rice (regular, milled)",Retail,43.09
3/15/2023,Region IV-A,Batangas,Batangas,13.76,121.06,"Rice (regular, milled)",Retail,41.56
3/15/2023,Region IV-A,Batangas,Batangas,13.76,121.06,Rice (special),Retail,55.65
3/15/2023,Region IV-A,Cavite,Cavite,14.42,120.94,"Rice (regular, milled)",Retail,39.4
3/15/2023,Region IV-B,Marinduque,Marinduque,13.45,121.84,"Rice (regular, milled)",Retail,38.92
3/15/2023,Region IV-B,Oriental Mindoro,Oriental Mindoro,13.41,121.18,"Rice (regular, milled)",Retail,41.8
3/15/2023,Region IV-B,Romblon,Romblon,12.58,122.27,Rice (well milled),Retail,46.25
3/15/2023,Region IX,Zamboanga Sibugay,Zamboanga Sibugay,7.78,122.58,"Rice (regular, milled)",Retail,39.19
3/15/2023,Region IX,Zamboanga del Norte,Zamboanga del Norte,8.59,123.34,"Rice (regular, milled)",Retail,42.55
3/15/2023,Region IX,Zamboanga del Sur,Zamboanga City,6.91,122.07,"Rice (regular, milled)",Retail,40.83
3/15/2023,Region IX,Zamboanga del Sur,Zamboanga del Sur,7.82,123.44,"Rice (regular, milled)",Retail,40.26
3/15/2023,Region V,Camarines Norte,Camarines Norte,14.12,122.96,"Rice (regular, milled)",Retail,38.83
3/15/2023,Region V,Catanduanes,Catanduanes,13.58,124.23,"Rice (regular, milled)",Retail,39.63
3/15/2023,Region V,Masbate,Camarines Sur,12.55,123.27,"Rice (regular, milled)",Retail,38.6
3/15/2023,Region V,Sorsogon,Sorsogon,12.97,124.01,"Rice (regular, milled)",Retail,40.31
3/15/2023,Region VI,Aklan,Aklan,11.71,122.37,"Rice (regular, milled)",Retail,36.81
3/15/2023,Region VI,Antique,Antique,10.76,121.94,"Rice (regular, milled)",Retail,36.96
3/15/2023,Region VI,Capiz,Capiz,11.58,122.76,Rice (special),Retail,59.03
3/15/2023,Region VI,Negros Occidental,Negros Occidental,10.67,122.95,"Rice (regular, milled)",Retail,44.1
3/15/2023,Region VII,Bohol,Bohol,9.66,123.87,"Rice (regular, milled)",Retail,42.36
3/15/2023,Region VII,Cebu,Cebu,10.29,123.9,"Rice (regular, milled)",Retail,44.45
3/15/2023,Region VII,Negros Oriental,Negros Oriental,9.31,123.31,"Rice (regular, milled)",Retail,40.53
3/15/2023,Region VII,Siquijor,Siquijor,9.21,123.51,"Rice (regular, milled)",Retail,41.6
3/15/2023,Region VII,Siquijor,Siquijor,9.21,123.51,Rice (special),Retail,61.5
3/15/2023,Region VIII,Biliran,Biliran,11.56,124.39,"Rice (regular, milled)",Retail,42.38
3/15/2023,Region VIII,Biliran,Biliran,11.56,124.39,Rice (well milled),Retail,45.63
3/15/2023,Region VIII,Eastern Samar,Eastern Samar,11.61,125.43,"Rice (regular, milled)",Retail,38.67
3/15/2023,Region VIII,Leyte,Leyte,11.25,125,"Rice (regular, milled)",Retail,42.47
3/15/2023,Region VIII,Leyte,Leyte,11.25,125,Rice (special),Retail,50.88
3/15/2023,Region VIII,Leyte,Leyte,11.25,125,Rice (well milled),Retail,45.76
3/15/2023,Region VIII,Northern Samar,Northern Samar,12.5,124.64,"Rice (regular, milled)",Retail,37.68
3/15/2023,Region VIII,Samar,Samar,11.77,124.88,"Rice (regular, milled)",Retail,39.89
3/15/2023,Region VIII,Southern Leyte,Southern Leyte,10.13,124.83,"Rice (regular, milled)",Retail,44.91
3/15/2023,Region VIII,Southern Leyte,Southern Leyte,10.13,124.83,Rice (well milled),Retail,45.94
3/15/2023,Region X,Bukidnon,Bukidnon,8.15,125.13,"Rice (regular, milled)",Retail,38.67
3/15/2023,Region X,Camiguin,Camiguin,9.25,124.72,"Rice (regular, milled)",Retail,41.16
3/15/2023,Region X,Lanao del Norte,Lanao del Norte,8.04,123.8,"Rice (regular, milled)",Retail,39.63
3/15/2023,Region XI,Davao Oriental,Davao Oriental,6.96,126.21,"Rice (regular, milled)",Retail,38.56
3/15/2023,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,"Rice (regular, milled)",Retail,39.31
3/15/2023,Region XI,Davao del Sur,Davao City,7.18,125.44,"Rice (regular, milled)",Retail,39.21
3/15/2023,Region XI,Davao del Sur,Davao City,7.18,125.44,Rice (well milled),Retail,42.42
3/15/2023,Region XI,Davao del Sur,Davao del Sur,6.75,125.36,"Rice (regular, milled)",Retail,39.63
3/15/2023,Region XII,North Cotabato,Cotabato,7.01,125.09,Rice (well milled),Retail,40.27
3/15/2023,Region XII,Sultan Kudarat,Sultan Kudarat,6.63,124.6,"Rice (regular, milled)",Retail,37.75
3/15/2023,Region XIII,Agusan del Norte,Agusan del Norte,9.12,125.55,"Rice (regular, milled)",Retail,36.25
3/15/2023,Region XIII,Agusan del Norte,Agusan del Norte,9.12,125.55,Rice (well milled),Retail,40.36
3/15/2023,Region XIII,Agusan del Sur,Agusan del Sur,8.61,125.91,Rice (special),Retail,44.72
3/15/2023,Region XIII,Dinagat Islands,Dinagat Islands,10.01,125.57,"Rice (regular, milled)",Retail,42.06
3/15/2023,Region XIII,Surigao del Norte,Surigao del Norte,9.79,125.5,"Rice (regular, milled)",Retail,39.42
3/15/2023,Region XIII,Surigao del Sur,Surigao del Sur,9.06,126.2,"Rice (regular, milled)",Retail,37.58
3/15/2023,Region XIII,Surigao del Sur,Surigao del Sur,9.06,126.2,Rice (well milled),Retail,41.38
4/15/2023,Autonomous region in Muslim Mindanao,Basilan,Basilan,6.66,122.14,"Rice (regular, milled)",Retail,47.94
4/15/2023,Autonomous region in Muslim Mindanao,Basilan,Basilan,6.66,122.14,Rice (well milled),Retail,54.06
4/15/2023,Autonomous region in Muslim Mindanao,Lanao del Sur,Lanao del Sur,8,124.28,"Rice (regular, milled)",Retail,47.44
4/15/2023,Autonomous region in Muslim Mindanao,Maguindanao,Maguindanao,6.72,124.79,"Rice (regular, milled)",Retail,47.54
4/15/2023,Autonomous region in Muslim Mindanao,Tawi-Tawi,Tawi-Tawi,5.03,119.77,"Rice (regular, milled)",Retail,48.61
4/15/2023,Cordillera Administrative region,Abra,Abra,17.6,120.62,"Rice (regular, milled)",Retail,38
4/15/2023,Cordillera Administrative region,Apayao,Apayao,18.01,121.19,"Rice (regular, milled)",Retail,35.09
4/15/2023,Cordillera Administrative region,Benguet,Benguet,16.45,120.59,"Rice (regular, milled)",Retail,40.04
4/15/2023,Cordillera Administrative region,Ifugao,Ifugao,16.8,121.12,"Rice (regular, milled)",Retail,36.86
4/15/2023,Cordillera Administrative region,Kalinga,Kalinga,17.47,121.47,"Rice (regular, milled)",Retail,42.13
4/15/2023,Cordillera Administrative region,Mountain Province,Mountain Province,17.09,120.98,"Rice (regular, milled)",Retail,48.63
4/15/2023,National Capital region,Metropolitan Manila,Metro Manila,14.6,120.98,"Rice (regular, milled)",Retail,39.75
4/15/2023,Region I,Ilocos Norte,Ilocos Norte,18.19,120.6,"Rice (regular, milled)",Retail,36.94
4/15/2023,Region I,Ilocos Sur,Ilocos Sur,17.57,120.38,"Rice (regular, milled)",Retail,37.35
4/15/2023,Region I,La Union,La Union (Ilocos Region),16.62,120.31,"Rice (regular, milled)",Retail,36.5
4/15/2023,Region I,Pangasinan,Pangasinan,16.02,120.23,"Rice (regular, milled)",Retail,38.56
4/15/2023,Region II,Isabela,Isabela,17.13,121.87,"Rice (regular, milled)",Retail,35.63
4/15/2023,Region II,Nueva Vizcaya,Nueva Vizcaya,16.49,121.15,"Rice (regular, milled)",Retail,36.5
4/15/2023,Region II,Quirino,Quirino,16.52,121.52,"Rice (regular, milled)",Retail,36.75
4/15/2023,Region III,Bataan,Bataan,14.67,120.53,"Rice (regular, milled)",Retail,37
4/15/2023,Region III,Bataan,Bataan,14.67,120.53,Rice (well milled),Retail,43.73
4/15/2023,Region III,Tarlac,Tarlac,15.49,120.59,"Rice (regular, milled)",Retail,37.83
4/15/2023,Region IV-A,Batangas,Batangas,13.76,121.06,"Rice (regular, milled)",Retail,43.56
4/15/2023,Region IV-A,Laguna,Laguna,14.29,121.41,"Rice (regular, milled)",Retail,40.13
4/15/2023,Region IV-A,Laguna,Laguna,14.29,121.41,Rice (well milled),Retail,45.69
4/15/2023,Region IV-A,Quezon,Quezon,13.93,121.61,"Rice (regular, milled)",Retail,38.38
4/15/2023,Region IV-A,Quezon,Quezon,13.93,121.61,Rice (special),Retail,51.88
4/15/2023,Region IV-A,Rizal,Rizal,14.59,121.17,"Rice (regular, milled)",Retail,39.68
4/15/2023,Region IV-A,Rizal,Rizal,14.59,121.17,Rice (special),Retail,53.87
4/15/2023,Region IV-B,Marinduque,Marinduque,13.45,121.84,Rice (special),Retail,55.02
4/15/2023,Region IV-B,Oriental Mindoro,Oriental Mindoro,13.41,121.18,"Rice (regular, milled)",Retail,42.96
4/15/2023,Region IV-B,Palawan,Palawan,9.78,118.74,"Rice (regular, milled)",Retail,41.93
4/15/2023,Region IV-B,Romblon,Romblon,12.58,122.27,"Rice (regular, milled)",Retail,44.75
4/15/2023,Region IV-B,Romblon,Romblon,12.58,122.27,Rice (well milled),Retail,46.25
4/15/2023,Region IX,Zamboanga Sibugay,Zamboanga Sibugay,7.78,122.58,"Rice (regular, milled)",Retail,39.44
4/15/2023,Region IX,Zamboanga del Norte,Zamboanga del Norte,8.59,123.34,"Rice (regular, milled)",Retail,42.99
4/15/2023,Region IX,Zamboanga del Sur,Zamboanga City,6.91,122.07,"Rice (regular, milled)",Retail,41.17
4/15/2023,Region IX,Zamboanga del Sur,Zamboanga del Sur,7.82,123.44,"Rice (regular, milled)",Retail,41.3
4/15/2023,Region V,Camarines Norte,Camarines Norte,14.12,122.96,"Rice (regular, milled)",Retail,39.19
4/15/2023,Region V,Catanduanes,Catanduanes,13.58,124.23,"Rice (regular, milled)",Retail,40.13
4/15/2023,Region V,Catanduanes,Catanduanes,13.58,124.23,Rice (well milled),Retail,42.46
4/15/2023,Region V,Masbate,Camarines Sur,12.55,123.27,"Rice (regular, milled)",Retail,39.13
4/15/2023,Region V,Masbate,Masbate,12.36,123.63,"Rice (regular, milled)",Retail,40.91
4/15/2023,Region V,Sorsogon,Sorsogon,12.97,124.01,"Rice (regular, milled)",Retail,40.99
4/15/2023,Region VI,Aklan,Aklan,11.71,122.37,"Rice (regular, milled)",Retail,37.94
4/15/2023,Region VI,Antique,Antique,10.76,121.94,"Rice (regular, milled)",Retail,37.61
4/15/2023,Region VI,Capiz,Capiz,11.58,122.76,"Rice (regular, milled)",Retail,38.15
4/15/2023,Region VI,Capiz,Capiz,11.58,122.76,Rice (well milled),Retail,40.08
4/15/2023,Region VI,Guimaras,Guimaras,10.67,122.59,"Rice (regular, milled)",Retail,40
4/15/2023,Region VI,Iloilo,Iloilo,10.69,122.57,Rice (special),Retail,53.98
4/15/2023,Region VI,Negros Occidental,Negros Occidental,10.67,122.95,"Rice (regular, milled)",Retail,43.5
4/15/2023,Region VII,Bohol,Bohol,9.66,123.87,"Rice (regular, milled)",Retail,43.51
4/15/2023,Region VII,Negros Oriental,Negros Oriental,9.31,123.31,"Rice (regular, milled)",Retail,41.16
4/15/2023,Region VII,Siquijor,Siquijor,9.21,123.51,"Rice (regular, milled)",Retail,42.17
4/15/2023,Region VIII,Biliran,Biliran,11.56,124.39,"Rice (regular, milled)",Retail,42.56
4/15/2023,Region VIII,Biliran,Biliran,11.56,124.39,Rice (special),Retail,53.5
4/15/2023,Region VIII,Eastern Samar,Eastern Samar,11.61,125.43,"Rice (regular, milled)",Retail,38.67
4/15/2023,Region VIII,Leyte,Leyte,11.25,125,"Rice (regular, milled)",Retail,42.22
4/15/2023,Region VIII,Leyte,Leyte,11.25,125,Rice (special),Retail,51.21
4/15/2023,Region VIII,Northern Samar,Northern Samar,12.5,124.64,"Rice (regular, milled)",Retail,39.35
4/15/2023,Region VIII,Samar,Samar,11.77,124.88,"Rice (regular, milled)",Retail,40.31
4/15/2023,Region VIII,Southern Leyte,Southern Leyte,10.13,124.83,"Rice (regular, milled)",Retail,44.59
4/15/2023,Region X,Bukidnon,Bukidnon,8.15,125.13,"Rice (regular, milled)",Retail,39
4/15/2023,Region X,Bukidnon,Bukidnon,8.15,125.13,Rice (well milled),Retail,40.33
4/15/2023,Region X,Camiguin,Camiguin,9.25,124.72,Rice (special),Retail,47.48
4/15/2023,Region X,Lanao del Norte,Lanao del Norte,8.04,123.8,"Rice (regular, milled)",Retail,40.13
4/15/2023,Region X,Misamis Occidental,Misamis Occidental,8.48,123.81,"Rice (regular, milled)",Retail,41.94
4/15/2023,Region X,Misamis Oriental,Misamis Oriental,8.48,124.65,"Rice (regular, milled)",Retail,42
4/15/2023,Region XI,Compostela Valley,Davao de Oro,7.6,125.97,"Rice (regular, milled)",Retail,40.48
4/15/2023,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,"Rice (regular, milled)",Retail,39.94
4/15/2023,Region XI,Davao del Sur,Davao City,7.18,125.44,"Rice (regular, milled)",Retail,39.92
4/15/2023,Region XII,Sarangani,Sarangani,6.1,125.29,"Rice (regular, milled)",Retail,40.75
4/15/2023,Region XII,Sultan Kudarat,Sultan Kudarat,6.63,124.6,"Rice (regular, milled)",Retail,39.25
4/15/2023,Region XIII,Agusan del Norte,Agusan del Norte,9.12,125.55,"Rice (regular, milled)",Retail,36.28
4/15/2023,Region XIII,Agusan del Sur,Agusan del Sur,8.61,125.91,"Rice (regular, milled)",Retail,38.59
4/15/2023,Region XIII,Dinagat Islands,Dinagat Islands,10.01,125.57,"Rice (regular, milled)",Retail,44.21
4/15/2023,Region XIII,Dinagat Islands,Dinagat Islands,10.01,125.57,Rice (well milled),Retail,45.35
4/15/2023,Region XIII,Surigao del Sur,Surigao del Sur,9.06,126.2,"Rice (regular, milled)",Retail,38.33
4/15/2023,Region XIII,Surigao del Sur,Surigao del Sur,9.06,126.2,Rice (special),Retail,46.37
4/15/2023,Region XIII,Surigao del Sur,Surigao del Sur,9.06,126.2,Rice (well milled),Retail,42.63
5/15/2023,Autonomous region in Muslim Mindanao,Basilan,Basilan,6.66,122.14,"Rice (regular, milled)",Retail,48.36
5/15/2023,Autonomous region in Muslim Mindanao,Maguindanao,Maguindanao,6.72,124.79,"Rice (regular, milled)",Retail,47.4
5/15/2023,Autonomous region in Muslim Mindanao,Tawi-Tawi,Tawi-Tawi,5.03,119.77,"Rice (regular, milled)",Retail,48.61
5/15/2023,Cordillera Administrative region,Abra,Abra,17.6,120.62,Rice (special),Retail,43.71
5/15/2023,Cordillera Administrative region,Apayao,Apayao,18.01,121.19,"Rice (regular, milled)",Retail,35.95
5/15/2023,Cordillera Administrative region,Benguet,Benguet,16.45,120.59,"Rice (regular, milled)",Retail,40.5
5/15/2023,Cordillera Administrative region,Ifugao,Ifugao,16.8,121.12,"Rice (regular, milled)",Retail,37.29
5/15/2023,Cordillera Administrative region,Kalinga,Kalinga,17.47,121.47,"Rice (regular, milled)",Retail,41.25
5/15/2023,Cordillera Administrative region,Mountain Province,Mountain Province,17.09,120.98,"Rice (regular, milled)",Retail,45.75
5/15/2023,National Capital region,Metropolitan Manila,Metro Manila,14.6,120.98,"Rice (regular, milled)",Retail,39.9
5/15/2023,Region I,Ilocos Norte,Ilocos Norte,18.19,120.6,"Rice (regular, milled)",Retail,37.57
5/15/2023,Region I,Ilocos Sur,Ilocos Sur,17.57,120.38,"Rice (regular, milled)",Retail,38.25
5/15/2023,Region I,Ilocos Sur,Ilocos Sur,17.57,120.38,Rice (special),Retail,49.25
5/15/2023,Region I,La Union,La Union (Ilocos Region),16.62,120.31,"Rice (regular, milled)",Retail,36.38
5/15/2023,Region I,La Union,La Union (Ilocos Region),16.62,120.31,Rice (well milled),Retail,40.88
5/15/2023,Region I,Pangasinan,Pangasinan,16.02,120.23,"Rice (regular, milled)",Retail,38.25
5/15/2023,Region II,Cagayan,Cagayan,17.63,121.73,"Rice (regular, milled)",Retail,38.26
5/15/2023,Region II,Isabela,Isabela,17.13,121.87,"Rice (regular, milled)",Retail,35.83
5/15/2023,Region II,Nueva Vizcaya,Nueva Vizcaya,16.49,121.15,"Rice (regular, milled)",Retail,37.13
